image_name,vulnerability_id,cvss_severity,cvss_score,epss_score,affected_software,origin_package_name,package_purl,package_version,package_type,file_path,fix_available,fix_versions,exploit_level,has_kev,cve_vendor_link,cve_publish_date,cve_risk_factors,cve_description,remediation,asset_id
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-8277,Low,3.1,0.00402,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2025-8277,2025-09-09,Attack vector: network|DoS - Low,"A flaw was found in libssh's handling of key exchange (KEX) processes when a client repeatedly sends incorrect KEX guesses. The library fails to free memory during these rekey operations, which can gradually exhaust system memory. This issue can lead to crashes on the client side, particularly when using libgcrypt, which impacts application stability and availability.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2025-8277 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-0965,Low,3.3,0.00158,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-0965,2026-02-10,Attack complexity: low|DoS - Low,"A flaw was found in libssh where it can attempt to open arbitrary files during configuration parsing. A local attacker can exploit this by providing a malicious configuration file or when the system is misconfigured. This vulnerability could lead to a Denial of Service (DoS) by causing the system to try and access dangerous files, such as block devices or large system files, which can disrupt normal operations.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-0965 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-0966,Medium,6.5,0.00582,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-0966,2026-02-10,Attack vector: network|DoS - High,A flaw was found in libssh. The API function `ssh_get_hexa()` is vulnerable to a denial of service when processing zero-length input. This can be exploited remotely by an attacker during GSSAPI (Generic Security Service Application Program Interface) authentication if the server's logging verbosity is set to `SSH_LOG_PACKET (3)` or higher. Successful exploitation could lead to a self-Denial of Service of the per-connection daemon process.,This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-0966 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-0964,Medium,5.0,0.00408,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-0964,2026-02-10,Attack vector: network|DoS - Low,"A malicious SCP server can send unexpected paths that could make the
client application override local files outside of working directory.
This could be misused to create malicious executable or configuration
files and make the user execute them under specific consequences.

This is the same issue as in OpenSSH, tracked as CVE-2019-6111.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-0964 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-4878,Low,3.6,0.00186,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2025-4878,2025-06-24,,"A vulnerability was found in libssh, where an uninitialized variable exists under certain conditions in the privatekey_from_file() function. This flaw can be triggered if the file specified by the filename doesn't exist and may lead to possible signing failures or heap corruption.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2025-4878 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-0967,Low,2.2,0.00223,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-0967,2026-02-10,DoS - Low,"A flaw was found in libssh. A remote attacker, by controlling client configuration files or known_hosts files, could craft specific hostnames that when processed by the `match_pattern()` function can lead to inefficient regular expression backtracking. This can cause timeouts and resource exhaustion, resulting in a Denial of Service (DoS) for the client.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-0967 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-3731,Medium,5.3,0.00631,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-3731,2026-03-08,Attack complexity: low|Attack vector: network|DoS - Low,A weakness has been identified in libssh up to 0.11.3. The impacted element is the function sftp_extensions_get_name/sftp_extensions_get_data of the file src/sftp.c of the component SFTP Extension Name Handler. Executing a manipulation of the argument idx can lead to out-of-bounds read. The attack may be performed from remote. Upgrading to version 0.11.4 and 0.12.0 is sufficient to resolve this issue. This patch is called 855a0853ad3abd4a6cd85ce06fce6d8d4c7a0b60. You should upgrade the affected component.,This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-3731 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-5351,Medium,6.5,0.0053,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2025-5351,2025-06-24,Attack complexity: low|Attack vector: network|DoS - High,"A flaw was found in the key export functionality of libssh. The issue occurs in the internal function responsible for converting cryptographic keys into serialized formats. During error handling, a memory structure is freed but not cleared, leading to a potential double free issue if an additional failure occurs later in the function. This condition may result in heap corruption or application instability in low-memory scenarios, posing a risk to system reliability where key export operations are performed.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2025-5351 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-8114,Medium,4.7,0.00222,libssh,libssh,pkg:rpm/rocky/libssh@0.9.6-17.el8_10,0.9.6-17.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2025-8114,2025-07-24,DoS - High,"A flaw was found in libssh, a library that implements the SSH protocol. When calculating the session ID during the key exchange (KEX) process, an allocation failure in cryptographic functions may lead to a NULL pointer dereference. This issue can cause the client or server to crash.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2025-8114 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2021-3541,Medium,6.5,0.01964,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.11-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2021-3541,2021-07-09,Attack complexity: low|Attack vector: network|DoS - High,A flaw was found in libxml2. Exponential entity expansion attack its possible bypassing all existing protection mechanisms and leading to denial of service.,Update the software libxml2 from version < 2.9.11-r0 to version 2.9.11-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2021-3541. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2021-3541.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-49794,Critical,9.1,0.00731,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.13.9-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2025-49794,2025-06-16,Attack complexity: low|Attack vector: network|DoS - High,"A use-after-free vulnerability was found in libxml2. This issue occurs when parsing XPath elements under certain circumstances when the XML schematron has the <sch:name path=""...""/> schema elements. This flaw allows a malicious actor to craft a malicious XML document used as input for libxml, resulting in the program's crash using libxml or other possible undefined behaviors.",Update the software libxml2 from version < 2.13.9-r0 to version 2.13.9-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2025-49794. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2025-49794.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2021-3517,High,8.6,0.0828,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.11-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2021-3517,2021-05-19,Attack complexity: low|Attack vector: network|DoS - High,"There is a flaw in the xml entity encoding functionality of libxml2 in versions before 2.9.11. An attacker who is able to supply a crafted file to be processed by an application linked with the affected functionality of libxml2 could trigger an out-of-bounds read. The most likely impact of this flaw is to application availability, with some potential impact to confidentiality and integrity if an attacker is able to use memory information to further exploit the application.",Update the software libxml2 from version < 2.9.11-r0 to version 2.9.11-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2021-3517. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2021-3517.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2020-7595,High,7.5,0.07836,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.8-r3,NONE,False,https://security.alpinelinux.org/vuln/CVE-2020-7595,2020-01-21,Attack complexity: low|Attack vector: network|DoS - High,xmlStringLenDecodeEntities in parser.c in libxml2 2.9.10 has an infinite loop in a certain end-of-file situation.,Update the software libxml2 from version < 2.9.8-r3 to version 2.9.8-r3 as recommended by https://security.alpinelinux.org/vuln/CVE-2020-7595. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2020-7595.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2023-29469,Medium,6.5,0.01005,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.10.4-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2023-29469,2023-04-24,Attack complexity: low|Attack vector: network|DoS - High,"An issue was discovered in libxml2 before 2.10.4. When hashing empty dict strings in a crafted XML document, xmlDictComputeFastKey in dict.c can produce non-deterministic values, leading to various logic and memory errors, such as a double free. This behavior occurs because there is an attempt to use the first byte of an empty string, and any value is possible (not solely the '\0' value).",Update the software libxml2 from version < 2.10.4-r0 to version 2.10.4-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2023-29469. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2023-29469.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2021-3518,High,8.8,0.03653,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.11-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2021-3518,2021-05-18,Attack complexity: low|Attack vector: network|DoS - High,"There's a flaw in libxml2 in versions before 2.9.11. An attacker who is able to submit a crafted file to be processed by an application linked with libxml2 could trigger a use-after-free. The greatest impact from this flaw is to confidentiality, integrity, and availability.",Update the software libxml2 from version < 2.9.11-r0 to version 2.9.11-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2021-3518. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2021-3518.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2024-56171,Critical,9.8,0.01136,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.13.6-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2024-56171,2025-02-18,Attack complexity: low|Attack vector: network|DoS - High,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a use-after-free in xmlSchemaIDCFillNodeTables and xmlSchemaBubbleIDCNodeTables in xmlschemas.c. To exploit this, a crafted XML document must be validated against an XML schema with certain identity constraints, or a crafted XML schema must be used.",Update the software libxml2 from version < 2.13.6-r0 to version 2.13.6-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2024-56171. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2024-56171.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2018-14404,Medium,6.5,0.0365,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.8-r1,NONE,False,https://security.alpinelinux.org/vuln/CVE-2018-14404,2018-07-19,Attack complexity: low|Attack vector: network|DoS - High,A NULL pointer dereference vulnerability exists in the xpath.c:xmlXPathCompOpEval() function of libxml2 through 2.9.8 when parsing an invalid XPath expression in the XPATH_OP_AND or XPATH_OP_OR case. Applications processing untrusted XSL format inputs with the use of the libxml2 library may be vulnerable to a denial of service attack due to a crash of the application.,Update the software libxml2 from version < 2.9.8-r1 to version 2.9.8-r1 as recommended by https://security.alpinelinux.org/vuln/CVE-2018-14404. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2018-14404.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-49795,High,7.5,0.00519,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.13.9-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2025-49795,2025-06-16,Attack complexity: low|Attack vector: network|DoS - High,"A NULL pointer dereference vulnerability was found in libxml2 when processing XPath XML expressions. This flaw allows an attacker to craft a malicious XML input to libxml2, leading to a denial of service.",Update the software libxml2 from version < 2.13.9-r0 to version 2.13.9-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2025-49795. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2025-49795.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2018-14567,Medium,6.5,0.043,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.8-r1,NONE,False,https://security.alpinelinux.org/vuln/CVE-2018-14567,2018-08-16,Attack complexity: low|Attack vector: network|DoS - High,"libxml2 2.9.8, if --with-lzma is used, allows remote attackers to cause a denial of service (infinite loop) via a crafted XML file that triggers LZMA_MEMLIMIT_ERROR, as demonstrated by xmllint, a different vulnerability than CVE-2015-8035 and CVE-2018-9251.",Update the software libxml2 from version < 2.9.8-r1 to version 2.9.8-r1 as recommended by https://security.alpinelinux.org/vuln/CVE-2018-14567. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2018-14567.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-24928,High,7.7,0.00377,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.13.6-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2025-24928,2025-02-18,Attack complexity: low,"libxml2 before 2.12.10 and 2.13.x before 2.13.6 has a stack-based buffer overflow in xmlSnprintfElements in valid.c. To exploit this, DTD validation must occur for an untrusted document or untrusted DTD. NOTE: this is similar to CVE-2017-9047.",Update the software libxml2 from version < 2.13.6-r0 to version 2.13.6-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2025-24928. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2025-24928.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-49796,Critical,9.1,0.01483,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.13.9-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2025-49796,2025-06-16,Attack complexity: low|Attack vector: network|DoS - High,"A vulnerability was found in libxml2. Processing certain sch:name elements from the input XML file can trigger a memory corruption issue. This flaw allows an attacker to craft a malicious XML input file that can lead libxml to crash, resulting in a denial of service or other possible undefined behavior due to sensitive data being corrupted in memory.",Update the software libxml2 from version < 2.13.9-r0 to version 2.13.9-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2025-49796. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2025-49796.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2022-23308,High,7.5,0.0601,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.13-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2022-23308,2022-02-26,Attack complexity: low|Attack vector: network|DoS - High,valid.c in libxml2 before 2.9.13 has a use-after-free of ID and IDREF attributes.,Update the software libxml2 from version < 2.9.13-r0 to version 2.9.13-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2022-23308. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2022-23308.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2021-3537,Medium,5.9,0.03503,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.11-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2021-3537,2021-05-14,Attack vector: network|DoS - High,"A vulnerability found in libxml2 in versions before 2.9.11 shows that it did not propagate errors while parsing XML mixed content, causing a NULL dereference. If an untrusted XML document was parsed in recovery mode and post-validated, the flaw could be used to crash the application. The highest threat from this vulnerability is to system availability.",Update the software libxml2 from version < 2.9.11-r0 to version 2.9.11-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2021-3537. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2021-3537.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-6170,Low,2.5,0.00217,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.13.9-r0,NONE,False,https://security.alpinelinux.org/vuln/CVE-2025-6170,2025-06-16,DoS - Low,"A flaw was found in the interactive shell of the xmllint command-line tool, used for parsing XML files. When a user inputs an overly long command, the program does not check the input size properly, which can cause it to crash. This issue might allow attackers to run harmful code in rare configurations without modern protections.",Update the software libxml2 from version < 2.13.9-r0 to version 2.13.9-r0 as recommended by https://security.alpinelinux.org/vuln/CVE-2025-6170. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2025-6170.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2019-20388,High,7.5,0.04387,libxml2,libxml2,pkg:rpm/rocky/libxml2@2.9.7-21.el8_10.7,2.9.7-21.el8_10.7,PACKAGE,Managed by the Package Manager,True,2.9.10-r4,NONE,False,https://security.alpinelinux.org/vuln/CVE-2019-20388,2020-01-21,Attack complexity: low|Attack vector: network|DoS - High,xmlSchemaPreRun in xmlschemas.c in libxml2 2.9.10 allows an xmlSchemaValidateStream memory leak.,Update the software libxml2 from version < 2.9.10-r4 to version 2.9.10-r4 as recommended by https://security.alpinelinux.org/vuln/CVE-2019-20388. Additional information can be found at https://nvd.nist.gov/vuln/detail/CVE-2019-20388.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2023-50495,Low,6.5,0.00962,ncurses,ncurses,pkg:rpm/rocky/ncurses@6.1-10.20180224.el8,6.1-10.20180224.el8,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2023-50495,2023-12-12,Attack complexity: low|Attack vector: network|DoS - High,NCurse v6.4-20230418 was discovered to contain a segmentation fault via the component _nc_wrap_entry().,This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2023-50495 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2024-7531,Low,3.1,0.00437,nss,nss,pkg:rpm/rocky/nss@3.112.0-8.el8_10,3.112.0-8.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2024-7531,2024-08-06,Attack vector: network,"Calling `PK11_Encrypt()` in NSS using CKM_CHACHA20 and the same buffer for input and output can result in plaintext on an Intel Sandy Bridge processor. In Firefox this only affects the QUIC header protection feature when the connection is using the ChaCha20-Poly1305 cipher suite. The most likely outcome is connection failure, but if the connection persists despite the high packet loss it could be possible for a network observer to identify packets as coming from the same source despite a network path change. This vulnerability affects Firefox < 129, Firefox ESR < 115.14, and Firefox ESR < 128.1.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2024-7531 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2020-12413,Low,5.9,0.00594,nss,nss,pkg:rpm/rocky/nss@3.112.0-8.el8_10,3.112.0-8.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2020-12413,2020-09-09,Attack vector: network,"The Raccoon attack is a timing attack on DHE ciphersuites inherit in the TLS specification. To mitigate this vulnerability, Firefox disabled support for DHE ciphersuites.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2020-12413 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2025-32728,Medium,4.3,0.00197,openssh,openssh,pkg:rpm/rocky/openssh@8.0p1-30.el8_10,8.0p1-30.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2025-32728,2025-04-10,Attack complexity: low,"In sshd in OpenSSH before 10.0, the DisableForwarding directive does not adhere to the documentation stating that it disables X11 and agent forwarding.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2025-32728 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-73283,Medium,5.4,0.00091,openssh,openssh,pkg:rpm/rocky/openssh@8.0p1-30.el8_10,8.0p1-30.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-73283,2026-08-11,Attack complexity: low|Attack vector: network|Recent vulnerability,"In sshd in OpenSSH before 10.5, the restrict keyword (in authorized_keys) was supposed to be applicable to tunnel forwarding but was not.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-73283 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-73282,Medium,5.6,0.00163,openssh,openssh,pkg:rpm/rocky/openssh@8.0p1-30.el8_10,8.0p1-30.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-73282,2026-08-11,Attack vector: network|DoS - Low|Recent vulnerability,"In ssh in OpenSSH before 10.5, a use-after-free for realloc data can occur if a certain pair of remote-forwarding operations are concurrent.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-73282 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-59998,Medium,6.5,0.0018,openssh,openssh,pkg:rpm/rocky/openssh@8.0p1-30.el8_10,8.0p1-30.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-59998,2026-07-08,Attack complexity: low|Attack vector: network|Recent vulnerability,sshd in OpenSSH before 10.4 has an undocumented security-relevant behavior: GSSAPIStrictAcceptorCheck has no value if the server is in Windows Active Directory.,This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-59998 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
artifactory.radisys.com:8088/nokia/oamp:20.1.0.0-125,CVE-2026-59995,Medium,5.4,0.0025,openssh,openssh,pkg:rpm/rocky/openssh@8.0p1-30.el8_10,8.0p1-30.el8_10,PACKAGE,Managed by the Package Manager,False,,NONE,False,https://access.redhat.com/security/cve/CVE-2026-59995,2026-07-08,Attack complexity: low|Attack vector: network|DoS - Low|Recent vulnerability,"sftp in OpenSSH before 10.4 does not properly constrain the location of downloaded files when ""sftp server:/path ."" is used with an attacker-controlled server.",This vulnerability has no Fix Available at this time. Please refer to https://access.redhat.com/security/cve/CVE-2026-59995 for additional information.,2550c781056dd8edf11a6eeb11cb5a9685a1ac55dd389c1861f669e7fb2ec7b1
